"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"30.06.2021","102,00","100,93","102,25","100,10","2,45M","1,21%"
"29.06.2021","100,78","102,05","102,12","99,78","3,40M","-1,21%"
"28.06.2021","102,01","102,81","102,99","101,93","851,44K","-0,44%"
"25.06.2021","102,46","101,81","102,64","101,72","1,12M","0,51%"
"24.06.2021","101,94","102,49","102,49","101,78","1,37M","-0,41%"
"23.06.2021","102,36","103,20","103,38","102,00","1,33M","-0,57%"
"22.06.2021","102,95","102,27","103,00","102,09","1,48M","0,67%"
"21.06.2021","102,26","101,25","102,59","101,25","1,52M","1,00%"
"18.06.2021","101,25","102,30","102,64","101,02","2,86M","-1,04%"
"17.06.2021","102,31","102,30","103,03","102,10","2,05M","-0,28%"
"16.06.2021","102,60","102,98","103,48","102,49","1,84M","-0,15%"
"15.06.2021","102,75","103,00","103,75","102,48","2,42M","-0,48%"
"14.06.2021","103,25","102,79","103,38","102,79","794,55K","0,45%"
"11.06.2021","102,79","102,80","103,01","102,51","1,42M","0,10%"
"10.06.2021","102,69","102,52","103,05","102,33","1,42M","-0,27%"
"09.06.2021","102,97","102,81","103,75","102,47","2,73M","0,07%"
"08.06.2021","102,90","103,99","103,99","102,30","1,96M","-0,64%"
"07.06.2021","103,56","104,18","104,18","103,12","1,18M","-0,15%"
"04.06.2021","103,72","104,61","105,07","103,18","2,33M","-1,22%"
"03.06.2021","105,00","103,20","105,37","103,00","2,68M","1,69%"
"02.06.2021","103,25","102,81","103,49","102,40","1,60M","0,41%"
"01.06.2021","102,83","103,33","103,34","102,28","2,95M","-0,32%"
"31.05.2021","103,16","103,19","103,68","102,77","1,16M","-0,03%"
"28.05.2021","103,19","103,29","103,48","102,68","1,52M","0,16%"
"27.05.2021","103,03","102,94","103,21","102,25","2,35M","0,28%"
"26.05.2021","102,74","102,71","103,39","102,23","2,21M","0,06%"
"25.05.2021","102,68","104,00","104,20","102,60","1,88M","-0,93%"
"24.05.2021","103,64","103,04","103,88","102,89","1,11M","0,68%"
"21.05.2021","102,94","103,49","103,64","102,60","1,37M","0,00%"
"20.05.2021","102,94","102,60","103,74","102,60","1,37M","-0,12%"
"19.05.2021","103,06","104,90","106,47","102,57","2,89M","-1,14%"
"18.05.2021","104,25","102,40","104,76","102,04","3,80M","1,43%"
"17.05.2021","102,78","103,95","104,19","102,01","3,12M","-0,34%"
"14.05.2021","103,13","102,48","108,67","101,93","6,52M","0,93%"
"13.05.2021","102,18","102,21","102,93","101,22","2,84M","0,08%"
"12.05.2021","102,10","103,10","103,67","101,81","2,23M","-1,35%"
"11.05.2021","103,50","104,34","104,47","102,88","1,78M","-0,60%"
"10.05.2021","104,12","104,55","105,15","103,96","732,06K","-0,61%"
"07.05.2021","104,76","104,00","104,87","103,78","1,69M","0,57%"
"06.05.2021","104,17","104,98","105,04","103,87","1,49M","-0,77%"
"05.05.2021","104,98","105,01","106,60","104,05","1,88M","0,10%"
"04.05.2021","104,88","103,60","106,00","103,60","1,68M","0,85%"
"30.04.2021","104,00","104,31","104,60","103,21","2,24M","0,21%"
"29.04.2021","103,78","105,04","105,58","103,53","1,46M","-1,15%"
"28.04.2021","104,99","104,48","105,13","103,56","1,97M","0,63%"
"27.04.2021","104,33","105,96","105,96","104,11","2,73M","-1,13%"
"26.04.2021","105,52","105,74","106,24","105,33","1,57M","-0,09%"
"23.04.2021","105,61","106,12","106,21","105,18","1,79M","0,01%"
"22.04.2021","105,60","106,69","106,94","105,20","2,62M","-0,56%"
"21.04.2021","106,20","105,22","106,40","104,63","3,13M","0,51%"
"20.04.2021","105,66","107,53","108,16","104,05","4,37M","-1,66%"
"19.04.2021","107,44","107,99","109,28","106,85","2,70M","-0,50%"
"16.04.2021","107,98","107,47","108,40","107,31","1,15M","0,42%"
"15.04.2021","107,53","106,88","108,10","106,20","1,79M","-0,12%"
"14.04.2021","107,66","108,40","108,90","107,16","1,36M","-0,19%"
"13.04.2021","107,87","107,80","108,95","106,80","1,41M","0,24%"
"12.04.2021","107,61","106,72","108,89","106,51","3,55M","0,63%"
"09.04.2021","106,94","107,11","107,24","106,32","1,98M","0,18%"
"08.04.2021","106,75","106,60","107,43","106,38","1,12M","0,24%"
"07.04.2021","106,49","107,10","107,70","105,80","1,45M","-0,27%"
"06.04.2021","106,78","108,00","108,39","106,60","1,91M","-0,79%"
"05.04.2021","107,63","107,98","108,12","106,84","914,69K","0,00%"
"02.04.2021","107,63","107,41","108,10","107,11","737,28K","0,41%"
"01.04.2021","107,19","107,45","108,89","107,05","1,57M","-0,20%"
"31.03.2021","107,40","106,84","107,72","106,84","1,39M","0,52%"
"30.03.2021","106,84","107,73","107,85","106,68","1,41M","-0,28%"
"29.03.2021","107,14","107,01","107,92","106,51","1,80M","-0,25%"
"26.03.2021","107,41","108,05","108,50","106,51","3,19M","-0,32%"
"25.03.2021","107,75","106,56","107,95","106,11","2,11M","1,17%"
"24.03.2021","106,50","106,30","107,50","106,30","1,18M","0,18%"
"23.03.2021","106,31","107,93","107,93","106,26","2,33M","-1,15%"
"22.03.2021","107,55","107,46","108,46","106,50","2,79M","0,46%"
"19.03.2021","107,06","108,00","108,35","106,37","8,97M","-0,63%"
"18.03.2021","107,74","110,35","110,49","107,10","3,94M","-1,85%"
"17.03.2021","109,77","111,38","111,90","109,17","2,76M","-1,09%"
"16.03.2021","110,98","109,37","111,45","108,91","3,27M","1,39%"
"15.03.2021","109,46","108,29","110,56","107,68","4,45M","0,88%"
"12.03.2021","108,51","108,50","108,75","107,52","1,61M","-0,08%"
"11.03.2021","108,60","106,51","108,93","106,51","2,13M","1,56%"
"10.03.2021","106,93","107,45","108,22","105,71","1,88M","-0,47%"
"09.03.2021","107,44","108,50","110,89","105,31","5,46M","-0,44%"
"05.03.2021","107,92","108,25","108,39","105,38","3,45M","1,05%"
"04.03.2021","106,80","110,02","110,21","106,06","3,64M","-2,84%"
"03.03.2021","109,92","110,19","111,00","109,43","2,74M","-0,08%"
"02.03.2021","110,01","109,58","110,27","109,10","2,37M","0,31%"
"01.03.2021","109,67","109,48","110,77","108,27","2,69M","0,75%"
"26.02.2021","108,85","108,75","109,56","107,83","2,36M","-0,09%"
"25.02.2021","108,95","109,25","110,00","108,40","2,22M","-0,50%"
"24.02.2021","109,50","108,60","109,97","107,34","4,12M","1,10%"
"22.02.2021","108,31","110,39","111,00","107,24","3,42M","-1,61%"
"20.02.2021","110,08","109,12","110,15","108,06","991,39K","0,76%"
"19.02.2021","109,25","108,00","111,00","107,60","9,34M","0,31%"
"18.02.2021","108,91","103,87","109,40","103,87","6,31M","4,40%"
"17.02.2021","104,32","104,40","104,98","103,05","1,62M","0,18%"
"16.02.2021","104,13","105,01","105,46","104,00","1,37M","-0,82%"
"15.02.2021","104,99","104,24","105,00","104,13","1,74M","0,65%"
"12.02.2021","104,31","102,70","105,00","101,23","2,13M","1,57%"
"11.02.2021","102,70","103,70","104,18","102,31","1,51M","-0,56%"
"10.02.2021","103,28","105,02","105,09","103,00","1,57M","-1,56%"
"09.02.2021","104,92","105,50","105,68","103,89","2,05M","-0,64%"
"08.02.2021","105,60","104,49","105,84","103,63","2,35M","1,41%"
"05.02.2021","104,13","104,11","104,45","103,37","1,90M","-0,32%"
"04.02.2021","104,46","103,60","104,57","103,20","2,22M","0,54%"
"03.02.2021","103,90","102,52","104,17","101,90","2,07M","1,50%"
"02.02.2021","102,36","102,60","103,70","102,00","1,89M","-0,65%"
"01.02.2021","103,03","101,60","103,34","100,07","2,32M","1,98%"
"29.01.2021","101,03","104,19","105,48","100,61","4,48M","-3,36%"
"28.01.2021","104,54","104,00","105,00","102,70","3,01M","0,90%"
"27.01.2021","103,61","105,55","105,98","103,00","4,01M","-1,79%"
"26.01.2021","105,50","104,50","106,26","101,28","9,21M","0,82%"
"25.01.2021","104,64","102,90","105,17","102,55","8,71M","1,50%"
"22.01.2021","103,09","100,45","103,11","100,28","2,92M","1,90%"
"21.01.2021","101,17","101,87","104,26","100,60","6,30M","-0,32%"
"20.01.2021","101,49","99,58","102,20","98,82","4,90M","2,76%"
"19.01.2021","98,76","100,00","101,13","98,70","3,93M","-1,14%"
"18.01.2021","99,90","98,88","100,20","98,44","1,88M","0,98%"
"15.01.2021","98,93","98,62","99,58","98,35","2,89M","-0,01%"
"14.01.2021","98,94","99,20","99,91","98,48","2,44M","-0,06%"
"13.01.2021","99,00","99,42","99,90","98,26","2,23M","-0,17%"
"12.01.2021","99,17","99,81","100,75","98,76","2,69M","-0,41%"
"11.01.2021","99,58","99,99","100,62","98,31","3,19M","-0,71%"
"08.01.2021","100,29","99,96","101,18","99,32","3,09M","1,14%"
"06.01.2021","99,16","100,60","100,87","98,63","3,26M","-1,22%"
"05.01.2021","100,38","97,19","101,50","96,41","5,75M","3,63%"
"04.01.2021","96,86","97,47","98,60","96,51","1,93M","0,35%"
"30.12.2020","96,52","96,20","97,06","95,68","3,36M","0,64%"
"29.12.2020","95,91","95,30","96,60","95,04","1,96M","0,72%"
"28.12.2020","95,22","94,77","95,45","94,77","1,07M","0,28%"
"25.12.2020","94,95","95,00","95,19","94,36","605,33K","0,22%"
"24.12.2020","94,74","94,19","95,18","93,56","1,09M","0,80%"
"23.12.2020","93,99","94,78","94,79","93,33","2,78M","-0,53%"
"22.12.2020","94,49","94,00","95,20","93,66","1,83M","0,15%"
"21.12.2020","94,35","95,35","95,35","92,10","3,45M","-0,99%"
"18.12.2020","95,29","95,49","95,71","94,71","2,64M","-0,32%"
"17.12.2020","95,60","95,82","96,27","94,66","3,68M","-0,11%"
"16.12.2020","95,71","95,31","96,02","95,24","2,09M","0,07%"
"15.12.2020","95,64","96,13","96,44","95,13","2,05M","-0,60%"
"14.12.2020","96,22","96,90","97,10","96,12","1,50M","-0,05%"
"11.12.2020","96,27","97,12","97,50","96,02","1,39M","-0,78%"
"10.12.2020","97,03","96,58","97,48","96,58","1,68M","0,05%"
"09.12.2020","96,98","97,50","97,94","96,15","3,26M","-0,53%"
"08.12.2020","97,50","96,95","98,09","96,32","2,42M","1,00%"
"07.12.2020","96,53","97,86","97,98","96,15","2,27M","-1,18%"
"04.12.2020","97,68","97,53","98,12","96,84","2,38M","0,44%"
"03.12.2020","97,25","96,03","97,99","95,92","3,69M","1,05%"
"02.12.2020","96,24","95,99","96,40","95,20","1,93M","0,35%"
"01.12.2020","95,90","95,84","96,19","95,10","1,71M","0,24%"
"30.11.2020","95,67","96,44","96,44","94,71","3,07M","-0,53%"
"27.11.2020","96,18","95,00","96,79","94,69","2,14M","1,40%"
"26.11.2020","94,85","95,15","95,44","94,31","1,49M","-0,19%"
"25.11.2020","95,03","95,30","95,60","94,34","2,82M","-0,18%"
"24.11.2020","95,20","96,17","96,58","94,00","3,34M","-0,31%"
"23.11.2020","95,50","95,28","96,46","95,07","2,67M","0,70%"
"20.11.2020","94,84","95,60","95,64","94,60","1,35M","-0,35%"
"19.11.2020","95,17","96,80","96,80","94,89","2,37M","-1,37%"
"18.11.2020","96,49","95,04","97,14","95,04","1,85M","0,78%"
"17.11.2020","95,74","96,41","96,79","94,85","3,26M","-0,37%"
"16.11.2020","96,10","97,00","97,49","95,20","3,17M","-0,82%"
"13.11.2020","96,89","96,40","97,05","96,00","2,24M","0,62%"
"12.11.2020","96,29","95,15","97,00","94,51","3,31M","1,20%"
"11.11.2020","95,15","96,85","97,50","94,57","4,62M","-0,78%"
"10.11.2020","95,90","95,91","96,51","94,04","3,09M","0,31%"
"09.11.2020","95,60","94,96","98,00","94,32","4,46M","1,73%"
"06.11.2020","93,97","93,90","94,03","92,90","1,73M","0,09%"
"05.11.2020","93,89","93,61","94,39","93,19","2,61M","0,66%"
"03.11.2020","93,27","93,46","93,59","92,33","2,33M","0,29%"
"02.11.2020","93,00","92,43","93,00","91,12","2,00M","0,67%"
"30.10.2020","92,38","92,51","92,80","90,62","2,62M","-0,08%"
"29.10.2020","92,45","92,20","93,37","91,41","1,80M","0,21%"
"28.10.2020","92,26","94,14","94,30","91,38","2,42M","-1,67%"
"27.10.2020","93,83","95,40","95,60","93,64","2,15M","-1,38%"
"26.10.2020","95,14","95,10","95,98","94,55","2,13M","-0,22%"
"23.10.2020","95,35","95,26","95,71","94,51","1,88M","0,68%"
"22.10.2020","94,71","94,39","95,50","93,88","1,86M","0,70%"
"21.10.2020","94,05","95,15","96,34","93,52","3,16M","-1,04%"
"20.10.2020","95,04","93,43","95,38","92,91","2,73M","1,45%"
"19.10.2020","93,68","94,00","94,80","92,92","1,16M","-0,53%"
"16.10.2020","94,18","93,88","94,79","92,41","1,67M","0,75%"
"15.10.2020","93,48","94,70","95,12","93,20","1,42M","-1,59%"
"14.10.2020","94,99","94,74","95,74","93,95","2,16M","0,61%"
"13.10.2020","94,41","94,27","95,70","93,50","2,99M","0,55%"
"12.10.2020","93,89","92,90","94,29","92,56","3,93M","1,07%"
"09.10.2020","92,90","94,95","94,95","92,56","2,25M","-2,00%"
"08.10.2020","94,80","95,60","95,60","94,50","2,15M","-0,80%"
"07.10.2020","95,56","96,43","96,56","94,85","1,39M","-0,68%"
"06.10.2020","96,21","96,27","96,76","95,68","1,41M","0,24%"
"05.10.2020","95,98","97,35","97,35","94,43","4,16M","-1,07%"
"02.10.2020","97,02","96,40","97,30","95,91","1,98M","0,15%"
"01.10.2020","96,87","98,45","98,70","96,15","3,00M","-1,56%"
"30.09.2020","98,41","98,84","100,10","97,87","3,71M","-1,04%"
"29.09.2020","99,44","99,60","100,02","97,36","2,54M","0,19%"
"28.09.2020","99,25","98,33","99,98","98,01","1,80M","0,76%"
"25.09.2020","98,50","97,65","98,88","96,71","1,77M","1,77%"
"24.09.2020","96,79","98,91","99,04","95,90","3,65M","-1,45%"
"23.09.2020","98,21","97,36","100,35","97,01","5,77M","0,96%"
"22.09.2020","97,28","96,75","98,47","96,69","3,33M","0,57%"
"21.09.2020","96,73","97,50","97,72","96,25","1,88M","-0,85%"
"18.09.2020","97,56","97,00","98,00","96,50","5,56M","0,60%"
"17.09.2020","96,98","96,50","97,50","96,29","3,04M","0,29%"
"16.09.2020","96,70","96,30","97,50","95,95","3,22M","0,53%"
"15.09.2020","96,19","95,85","96,80","95,07","2,35M","0,86%"
"14.09.2020","95,37","95,19","98,03","94,98","2,62M","0,47%"
"11.09.2020","94,92","94,79","95,47","94,46","1,79M","0,11%"
"10.09.2020","94,82","94,68","95,18","94,11","1,27M","0,34%"
"09.09.2020","94,50","95,00","95,68","93,93","2,18M","-0,54%"
"08.09.2020","95,01","96,55","96,71","93,62","3,22M","-1,50%"
"07.09.2020","96,46","97,07","97,35","95,80","2,59M","-0,79%"
"04.09.2020","97,23","96,77","97,98","96,62","3,09M","0,36%"
"03.09.2020","96,88","96,15","97,40","96,01","2,72M","0,95%"
"02.09.2020","95,97","97,80","97,92","95,65","3,10M","-1,36%"
"01.09.2020","97,29","96,81","97,94","96,12","2,53M","0,68%"
"31.08.2020","96,63","97,51","98,20","95,66","4,05M","-0,53%"
"28.08.2020","97,14","97,06","98,40","96,60","3,47M","0,20%"
"27.08.2020","96,95","98,01","98,28","96,91","1,81M","-0,88%"
"26.08.2020","97,81","96,86","98,29","96,84","2,30M","0,93%"
"25.08.2020","96,91","97,62","98,34","96,64","2,72M","-0,90%"
"24.08.2020","97,79","97,38","98,28","96,68","3,77M","1,21%"
"21.08.2020","96,62","98,00","98,80","95,29","3,67M","-0,85%"
"20.08.2020","97,45","96,80","98,15","96,53","8,70M","-3,99%"
"19.08.2020","101,50","99,95","101,79","99,50","7,81M","1,35%"
"18.08.2020","100,15","99,99","100,50","99,21","4,78M","0,21%"
"17.08.2020","99,94","99,00","100,84","98,55","6,96M","0,66%"
"14.08.2020","99,28","98,07","99,58","97,47","4,56M","1,12%"
"13.08.2020","98,18","97,57","98,49","97,31","3,92M","0,72%"
"12.08.2020","97,48","96,87","97,71","96,55","3,39M","0,24%"
"11.08.2020","97,25","96,68","98,11","96,00","4,20M","0,43%"
"10.08.2020","96,83","96,11","97,45","95,75","2,97M","0,75%"
"07.08.2020","96,11","95,56","97,73","95,20","3,57M","-0,47%"
"06.08.2020","96,56","97,00","97,34","95,16","5,94M","-1,21%"
"05.08.2020","97,74","93,98","97,75","93,31","9,70M","4,78%"
"04.08.2020","93,28","91,11","93,35","90,64","4,52M","2,84%"
"03.08.2020","90,70","90,20","91,22","90,20","1,64M","0,91%"
"31.07.2020","89,88","90,40","90,81","89,88","1,55M","-0,38%"
"30.07.2020","90,22","91,91","91,91","89,67","1,88M","-1,12%"
"29.07.2020","91,24","90,80","91,91","90,00","3,18M","1,12%"
"28.07.2020","90,23","90,00","91,14","90,00","1,50M","0,26%"
"27.07.2020","90,00","90,26","90,65","89,47","1,45M","0,56%"
"24.07.2020","89,50","89,62","90,34","88,91","1,13M","-0,15%"
"23.07.2020","89,63","90,41","90,42","89,60","2,24M","-0,27%"
"22.07.2020","89,87","88,50","90,77","88,41","3,15M","2,01%"
"21.07.2020","88,10","88,50","90,85","84,08","4,74M","-0,61%"
"20.07.2020","88,64","87,10","88,66","86,54","1,54M","1,91%"
"17.07.2020","86,98","86,71","87,50","86,71","1,67M","0,32%"
"16.07.2020","86,70","86,79","87,29","86,52","1,62M","0,23%"
"15.07.2020","86,50","85,91","87,07","85,91","1,36M","0,93%"
"14.07.2020","85,70","86,84","86,95","84,81","2,36M","-1,32%"
"13.07.2020","86,85","87,49","88,00","86,54","1,15M","-0,21%"
"10.07.2020","87,03","85,94","87,56","85,30","1,29M","1,67%"
"09.07.2020","85,60","87,17","87,86","85,60","1,63M","-1,15%"
"08.07.2020","86,60","88,24","88,54","86,60","2,13M","-1,59%"
"07.07.2020","88,00","89,12","89,55","87,72","2,42M","-1,23%"
"06.07.2020","89,10","88,42","90,25","88,42","5,01M","1,15%"
"03.07.2020","88,09","88,38","88,38","87,63","1,14M","0,52%"
"02.07.2020","87,63","88,20","88,48","87,50","1,85M","-0,08%"
"30.06.2020","87,70","88,37","89,91","87,70","3,51M","0,00%"
"29.06.2020","87,70","89,19","90,37","87,54","3,81M","-1,59%"
"26.06.2020","89,12","87,74","89,78","85,96","5,64M","2,48%"
"25.06.2020","86,96","84,50","87,99","83,23","5,57M","1,99%"
"23.06.2020","85,26","86,39","86,43","85,01","3,13M","-0,86%"
"22.06.2020","86,00","86,10","86,60","85,05","2,71M","-0,92%"
"19.06.2020","86,80","84,51","86,80","84,18","6,04M","2,72%"
"18.06.2020","84,50","82,71","84,87","82,15","4,46M","2,19%"
"17.06.2020","82,69","82,33","83,50","81,91","2,41M","0,16%"
"16.06.2020","82,56","83,03","83,50","80,67","9,50M","-0,15%"
"15.06.2020","82,68","82,82","83,90","81,24","4,32M","-1,57%"
"11.06.2020","84,00","84,54","85,35","82,71","2,99M","-1,15%"
"10.06.2020","84,98","84,36","85,30","84,02","3,04M","0,09%"
"09.06.2020","84,90","84,21","84,90","83,07","2,52M","0,83%"
"08.06.2020","84,20","84,90","84,90","83,93","1,64M","-0,82%"
"05.06.2020","84,90","85,00","85,11","84,02","1,98M","-0,12%"
"04.06.2020","85,00","84,78","85,12","83,18","3,19M","0,33%"
"03.06.2020","84,72","84,65","85,58","83,00","2,99M","0,33%"
"02.06.2020","84,44","83,55","85,10","83,01","4,03M","1,13%"
"01.06.2020","83,50","83,00","83,52","82,01","2,87M","0,70%"
"29.05.2020","82,92","82,00","82,92","81,21","3,89M","0,63%"
"28.05.2020","82,40","81,50","82,40","80,77","2,54M","1,47%"
"27.05.2020","81,21","81,52","82,60","80,24","3,01M","-0,38%"
"26.05.2020","81,52","82,22","82,94","81,13","2,15M","-0,62%"
"25.05.2020","82,03","81,70","82,48","81,70","1,29M","0,50%"
"22.05.2020","81,62","81,20","81,75","80,74","2,03M","0,20%"
"21.05.2020","81,46","82,67","82,68","81,26","2,46M","-0,90%"
"20.05.2020","82,20","82,92","83,41","82,05","2,66M","-0,77%"
"19.05.2020","82,84","82,89","83,90","81,91","4,23M","0,56%"
"18.05.2020","82,38","81,10","82,69","81,10","3,23M","1,85%"
"15.05.2020","80,88","82,13","82,90","80,73","2,72M","-1,31%"
"14.05.2020","81,95","79,75","82,00","79,73","2,58M","2,25%"
"13.05.2020","80,15","81,71","81,73","79,92","1,84M","-2,02%"
"12.05.2020","81,80","82,79","82,97","81,70","1,50M","-0,91%"
"08.05.2020","82,55","82,50","82,72","81,02","1,30M","0,74%"
"07.05.2020","81,94","81,66","82,85","81,57","1,42M","0,42%"
"06.05.2020","81,60","82,55","82,68","81,34","2,76M","-0,99%"
"05.05.2020","82,42","82,69","83,85","81,60","3,08M","-0,41%"
"04.05.2020","82,76","81,40","83,30","79,39","3,15M","0,80%"
"30.04.2020","82,10","83,33","83,78","80,40","4,15M","-0,73%"
"29.04.2020","82,70","82,00","83,13","81,34","3,86M","0,98%"
"28.04.2020","81,90","79,00","82,20","78,71","5,03M","3,51%"
"27.04.2020","79,12","77,89","79,19","77,50","2,25M","2,25%"
"24.04.2020","77,38","78,08","79,30","77,28","3,68M","-0,79%"
"23.04.2020","78,00","78,40","79,05","77,23","2,55M","1,00%"
"22.04.2020","77,23","76,90","79,10","76,53","3,50M","0,19%"
"21.04.2020","77,08","77,01","78,52","75,00","4,95M","-1,26%"
"20.04.2020","78,06","78,55","79,68","77,81","3,05M","-0,26%"
"17.04.2020","78,26","79,50","80,94","78,00","3,16M","0,17%"
"16.04.2020","78,13","77,87","79,47","73,00","5,48M","0,41%"
"15.04.2020","77,81","78,48","79,93","77,79","7,46M","-1,13%"
"14.04.2020","78,70","77,19","79,57","77,19","2,95M","2,21%"
"13.04.2020","77,00","77,90","77,94","76,00","1,79M","-1,50%"
"10.04.2020","78,17","78,89","78,89","77,30","1,71M","-0,36%"
"09.04.2020","78,45","79,88","80,00","77,90","3,89M","-0,70%"
"08.04.2020","79,00","78,70","79,00","76,30","3,63M","0,42%"
"07.04.2020","78,67","78,06","79,50","77,59","6,17M","2,80%"
"06.04.2020","76,53","74,50","78,20","74,04","5,22M","4,00%"
"03.04.2020","73,59","72,00","75,96","71,74","5,12M","2,21%"
"02.04.2020","72,00","73,70","73,88","71,56","5,06M","0,00%"
"01.04.2020","72,00","74,00","74,00","71,18","4,10M","-2,70%"
"31.03.2020","74,00","72,00","74,00","65,71","6,36M","4,64%"
"30.03.2020","70,72","67,00","71,05","66,92","3,95M","5,25%"
"27.03.2020","67,19","70,81","71,86","67,05","3,38M","-3,85%"
"26.03.2020","69,88","68,93","72,50","66,60","5,23M","2,66%"
"25.03.2020","68,07","67,99","71,90","66,01","7,40M","1,45%"
"24.03.2020","67,10","66,00","67,76","65,91","6,29M","2,60%"
"23.03.2020","65,40","64,89","66,00","63,27","6,30M","-1,46%"
"20.03.2020","66,37","70,00","71,50","66,37","8,85M","-4,50%"
"19.03.2020","69,50","67,46","70,10","65,26","6,57M","2,21%"
"18.03.2020","68,00","68,00","68,96","65,00","5,04M","-0,40%"
"17.03.2020","68,27","67,75","68,27","64,74","5,21M","1,62%"
"16.03.2020","67,18","65,00","67,75","62,16","7,63M","4,72%"
"13.03.2020","64,15","64,98","68,60","63,18","9,97M","0,23%"
"12.03.2020","64,00","69,89","70,98","63,50","11,21M","-10,56%"
"11.03.2020","71,56","76,00","76,00","71,56","5,46M","-4,59%"
"10.03.2020","75,00","75,00","80,76","72,51","8,84M","-6,45%"
"06.03.2020","80,17","81,50","81,79","78,00","6,29M","-2,55%"
"05.03.2020","82,27","84,03","84,60","80,68","4,19M","-1,98%"
"04.03.2020","83,93","85,38","85,38","82,25","3,71M","-2,81%"
"03.03.2020","86,36","87,67","87,81","84,35","5,24M","-0,64%"
"02.03.2020","86,92","86,86","88,55","82,20","4,54M","0,28%"
"28.02.2020","86,68","85,54","86,86","79,89","7,31M","0,21%"
"27.02.2020","86,50","87,94","88,42","86,00","4,96M","-1,93%"
"26.02.2020","88,20","88,11","89,40","85,97","2,66M","-1,12%"
"25.02.2020","89,20","88,20","90,27","87,60","1,72M","-0,04%"
"21.02.2020","89,24","89,28","89,47","88,10","1,01M","-0,06%"
"20.02.2020","89,29","89,11","90,24","89,11","1,20M","-0,53%"
"19.02.2020","89,77","89,50","90,16","88,13","2,21M","0,84%"
"18.02.2020","89,02","90,22","90,39","88,01","2,41M","-1,33%"
"17.02.2020","90,22","90,98","91,20","90,01","747,51K","-0,03%"
"14.02.2020","90,25","90,24","91,28","89,80","1,73M","0,20%"
"13.02.2020","90,07","90,97","91,32","89,56","2,08M","-1,02%"
"12.02.2020","91,00","92,00","92,02","90,10","2,35M","-1,03%"
"11.02.2020","91,95","90,99","91,95","88,69","3,62M","1,39%"
"10.02.2020","90,69","88,86","90,80","88,02","3,18M","2,82%"
"07.02.2020","88,20","89,05","89,90","87,84","2,17M","-0,80%"
"06.02.2020","88,91","91,28","91,37","88,90","2,18M","-1,76%"
"05.02.2020","90,50","89,50","91,30","88,53","3,88M","1,32%"
"04.02.2020","89,32","88,24","89,62","87,88","2,34M","1,85%"
"03.02.2020","87,70","87,29","88,87","87,03","1,75M","-0,34%"
"31.01.2020","88,00","88,94","89,33","88,00","2,56M","-0,45%"
"30.01.2020","88,40","87,20","89,91","86,54","4,01M","1,38%"
"29.01.2020","87,20","85,79","87,50","85,65","1,85M","2,23%"
"28.01.2020","85,30","85,92","86,17","85,02","1,39M","-0,58%"
"27.01.2020","85,80","85,74","86,18","84,74","2,41M","-0,46%"
"24.01.2020","86,20","86,82","87,10","86,00","1,32M","-0,23%"
"23.01.2020","86,40","86,20","87,46","85,04","1,55M","-0,12%"
"22.01.2020","86,50","87,17","87,76","86,50","2,15M","-0,69%"
"21.01.2020","87,10","86,76","87,10","85,70","2,17M","-0,23%"
"20.01.2020","87,30","86,99","87,85","86,43","2,41M","0,46%"
"17.01.2020","86,90","85,95","86,90","85,02","3,44M","1,18%"
"16.01.2020","85,89","86,00","86,59","84,50","6,81M","-0,13%"
"15.01.2020","86,00","83,10","86,44","82,44","10,63M","3,63%"
"14.01.2020","82,99","82,60","83,58","81,50","2,56M","0,96%"
"13.01.2020","82,20","83,45","83,50","82,20","2,09M","-1,56%"
"10.01.2020","83,50","84,18","84,25","81,42","5,28M","-0,55%"
"09.01.2020","83,96","79,20","84,00","79,03","11,12M","6,28%"
"08.01.2020","79,00","79,00","79,34","78,55","1,43M","0,57%"
"06.01.2020","78,55","79,22","79,22","78,44","744,98K","-0,38%"
"03.01.2020","78,85","78,76","79,52","78,36","1,11M","0,63%"
"30.12.2019","78,36","79,12","79,12","78,36","911,19K","-0,80%"
"27.12.2019","78,99","79,00","79,28","78,60","813,28K","0,01%"
"26.12.2019","78,98","79,25","79,42","78,65","574,73K","-0,11%"
"25.12.2019","79,07","78,82","79,14","78,58","874,86K","0,34%"
"24.12.2019","78,80","79,10","79,12","78,64","598,33K","0,01%"
"23.12.2019","78,79","79,40","79,75","78,64","1,59M","-0,40%"
"20.12.2019","79,11","79,91","80,15","79,11","2,30M","-1,06%"
"19.12.2019","79,96","79,90","80,06","79,37","2,48M","0,08%"
"18.12.2019","79,90","80,18","80,46","79,70","2,12M","-0,37%"
"17.12.2019","80,20","79,79","80,20","79,32","1,50M","0,75%"
"16.12.2019","79,60","80,15","80,30","79,50","1,30M","-0,51%"
"13.12.2019","80,01","80,20","80,24","79,74","686,33K","0,01%"
"12.12.2019","80,00","80,35","80,56","79,89","1,04M","0,00%"
"11.12.2019","80,00","80,60","80,75","79,96","1,82M","-0,50%"
"10.12.2019","80,40","80,22","80,56","79,88","1,40M","-0,09%"
"09.12.2019","80,47","80,33","80,90","80,04","712,91K","-0,33%"
"06.12.2019","80,74","80,70","80,75","80,20","736,59K","0,31%"
"05.12.2019","80,49","80,70","80,84","80,00","704,04K","-0,26%"
